state,year,congress house,congress sen class 1,congress sen class 2,congress sen class 3,electoral,governor,legislature house,legislature sen,congress sen
minnesota,2015,"5DFL, 3R",Amy Klobuchar (DFL),Al Franken (DFL),,D,Mark Dayton (DFL),"72R, 62DFL","39DFL, 28R","1u,1c,2A,1k,2a,2n,1e,2L,1m,1b,2D,1y,1h,3F,1K,1o,2l,2r"
minnesota,2016,"5DFL, 3R",Amy Klobuchar (DFL),Al Franken (DFL),,D,Mark Dayton (DFL),"73R, 61DFL","39DFL, 28R","1u,1c,2A,1k,2a,2n,1e,2L,1m,1b,2D,1y,1h,3F,1K,1o,2l,2r"
minnesota,2017,"5DFL, 3R",Amy Klobuchar (DFL),Al Franken (DFL),,D,Mark Dayton (DFL),"76R, 57DFL, 1 vac.","34R, 33DFL","1u,1c,2A,1k,2a,2n,1e,2L,1m,1b,2D,1y,1h,3F,1K,1o,2l,2r"
mississippi,1980,"3D, 2R",D,R,,R,D,"116D, 6R","48D, 4R","1D,1R"
mississippi,1981,"3D, 2R",D,R,,R,D,"116D, 6R","48D, 4R","1D,1R"
mississippi,1981,"4D, 1R",D,R,,R,D,"116D, 6R","48D, 4R","1D,1R"
mississippi,1982,"4D, 1R",D,R,,R,D,"116D, 6R","48D, 4R","1D,1R"
mississippi,1983,"3D, 2R",D,R,,R,D,"116D, 6R","48D, 4R","1D,1R"
mississippi,1984,"3D, 2R",D,R,,R,D,"116D, 6R","49D, 3R","1D,1R"
mississippi,1985,"3D, 2R",D,R,,R,D,"116D, 6R","49D, 3R","1D,1R"
mississippi,1986,"3D, 2R",D,R,,R,D,"116D, 6R","49D, 3R","1D,1R"
mississippi,1987,"4D, 1R",D,R,,R,D,"116D, 6R","49D, 3R","1D,1R"
mississippi,1988,"4D, 1R",D,R,,R,D,"113D, 9R","45D, 7R","1D,1R"
mississippi,1989,"4D, 1R",R,R,,R,D,"113D, 9R","45D, 7R",2R
mississippi,1990,5D,R,R,,R,D,"113D, 9R","45D, 7R",2R
mississippi,1991,5D,R,R,,R,D,"113D, 9R","45D, 7R",2R
mississippi,1992,5D,R,R,,R,R,"98D, 24R","43D, 9R",2R
mississippi,1993,5D,R,R,,R,R,"93D, 29R","39D, 13R",2R
mississippi,1994,5D,R,R,,R,R,"93D, 29R","39D, 13R",2R
mississippi,1995,"4D, 1R",R,R,,R,R,"93D, 29R","39D, 13R",2R
mississippi,1996,"3D, 2R",R,R,,R,R,"86D, 33R, 3I","34D, 18R",2R
mississippi,1996,"3D, 2R",R,R,,R,R,"86D, 33R, 3I","34D, 18R",2R
mississippi,1997,"3R, 2D",R,R,,R,R,"86D, 33R, 3I","34D, 18R",2R
mississippi,1998,"3R, 2D",R,R,,R,R,"86D, 33R, 3I","34D, 18R",2R
mississippi,1999,"3D, 2R",R,R,,R,R,"86D, 33R, 3I","34D, 18R",2R
mississippi,2000,"3D, 2R",R,R,,R,D,"86D, 33R, 3I","34D, 18R",2R
mississippi,2001,"3D, 2R",R,R,,R,D,"86D, 33R, 3I","34D, 18R",2R
mississippi,2002,"3D, 2R",R,R,,R,D,"86D, 33R, 3I","34D, 18R",2R
mississippi,2002,"3D, 2R",R,R,,R,D,"86D, 33R, 3I","34D, 18R",2R
mississippi,2003,"2D, 2R",R,R,,R,D,"81D, 38R, 3I","29D, 23R",2R
mississippi,2004,"2D, 2R",R,R,,R,R,"76D, 46R","29D, 23R",2R
mississippi,2005,"2D, 2R",R,R,,R,R,"75D, 47R","28D, 24R",2R
mississippi,2005,"2D, 2R",R,R,,R,R,"75D, 47R","28D, 24R",2R
mississippi,2006,"2D, 2R",R,R,,R,R,"75D, 47R","28D, 24R",2R
mississippi,2007,"2D, 2R",R,R,,R,R,"75D, 47R","27R, 25D",2R
mississippi,2008,"3D, 1R",R,R,,R,R,"75D, 47R","27D, 25R",2R
mississippi,2008,"3D, 1R",R,R,,R,R,"74D, 48R","27D, 25R",2R
mississippi,2009,"3D, 1R",R,R,,R,R,"73D, 49R","27D, 25R",2R
mississippi,2010,"3D, 1R",R,R,,R,R,"73D, 49R","27D, 25R",2R
mississippi,2011,"3R, 1D",R,R,,R,R,"68D, 54R","27R, 25D",2R
mississippi,2012,"3R, 1D",R,R,,R,R,"64R, 58D","31R, 21D",2R
mississippi,2013,"3R, 1D",R,R,,R,R,"65R, 57D","32R, 20D",2R
mississippi,2014,"3R, 1D",R,R,,R,R,"66R, 56D","32R, 20D",2R
mississippi,2015,"3R, 1D",R,R,,R,R,"66R, 55D, 1 vac.","32R, 20D",2R
mississippi,2015,"3R, 1D",R,R,,R,R,"67R, 55D","32R, 20D",2R
mississippi,2016,"3R, 1D",R,R,,R,R,"74R, 48D","32R, 20D",2R
mississippi,2017,"3R, 1D",R,R,,R,R,"74R, 48D","32R, 20D",2R
missouri,1980,"8D, 2R", ,,D,R,D,"116D, 47R","23D, 11R",1D
missouri,1981,"6D, 4R", ,, ,R,R,"111D, 52R","24D, 10R",
missouri,1982,"6D, 4R", ,, ,R,R,"111D, 52R","24D, 10R",
missouri,1983,"6D, 3R",R,, ,R,R,"110D, 53R","22D, 12R",1R
missouri,1984,"6D, 3R",R,, ,R,R,"110D, 53R","22D, 12R",1R
missouri,1984,"6D, 3R",R,, ,R,R,"110D, 53R","22D, 12R",1R
missouri,1985,"6D, 3R",R,, ,R,R,"108D, 55R","21D, 13R",1R
missouri,1986,"6D, 3R",R,, ,R,R,"108D, 55R","21D, 13R",1R
missouri,1987,"5D, 4R",R,, ,R,R,"111D, 52R","21D, 13R",1R
missouri,1988,"5D, 4R",R,, ,R,R,"111D, 52R","21D, 13R",1R
missouri,1989,"5D, 4R", ,, ,R,R,"104D, 59R","22D, 12R",
missouri,1990,"5D, 4R", ,, ,R,R,"104D, 59R","22D, 12R",
missouri,1991,"6D, 3R", ,, ,R,R,"98D, 65R","23D, 11R",
missouri,1992,"6D, 3R", ,, ,D,R,"98D, 65R","23D, 11R",
missouri,1993,"6D, 3R", ,,R,D,D,"100D, 63R","20D, 14R",1R
missouri,1994,"6D, 3R", ,,R,D,D,"100D, 63R","20D, 14R",1R
missouri,1994,"6D, 3R", ,,R,D,D,"100D, 63R","20D, 14R",1R
missouri,1995,"6D, 3R",R,,R,D,D,"87D, 76R","19D, 15R",2R
missouri,1996,"6D, 3R",R,,R,D,D,"87D, 76R","19D, 15R",2R
missouri,1997,"5D, 4R",R,,R,D,D,"88D, 75R","19D, 15R",2R
missouri,1998,"5D, 4R",R,,R,D,D,"88D, 75R","19D, 15R",2R
missouri,1999,"5D, 4R",R,, ,D,D,"85D, 78R","18D, 16R",1R
missouri,2000,"5D, 4R",R,, ,R,D,"85D, 78R","18D, 16R",1R
missouri,2000,"5D, 4R",R,, ,R,D,"85D, 78R","18D, 16R",1R
missouri,2001,"5R, 4D",D,, ,R,D,"87D, 76R","18R, 16D",1D
missouri,2002,"5R, 4D",D,, ,R,D,"87D, 76R","18R, 16D",1D
missouri,2002,"5R, 4D",R,, ,R,D,"87D, 76R","18R, 16D",1R
missouri,2003,"5R, 4D",R,, ,R,D,"90R, 73D","20R, 14D",1R
missouri,2004,"5R, 4D",R,, ,R,D,"90R, 73D","20R, 14D",1R
missouri,2005,"5R, 4D",R,, ,R,R,"97R, 66D","23R, 11D",1R
missouri,2006,"5R, 4D",R,, ,R,R,"97R, 66D","23R, 11D",1R
missouri,2007,"5R, 4D",D,, ,R,R,"92R, 71D","21R, 13D",1D
missouri,2008,"5R, 4D",D,, ,R,R,"92R, 71D","21R, 13D",1D
missouri,2009,"5R, 4D",D,, ,R,D,"89R, 74D","23R, 11D",1D
missouri,2010,"5R, 4D",D,, ,R,D,"89R, 74D","23R, 11D",1D
missouri,2011,"6R, 3D",D,,R,R,D,"106R, 56D, 1I","26R, 8D","1D,1R"
missouri,2012,"6R, 3D",D,,R,R,D,"103R, 55D, 1I, 4vac","26R, 8D","1D,1R"
missouri,2013,"6R, 2D", ,,R,R,D,"110R, 53D","24R, 10D",1R
missouri,2014,"6R, 2D", ,,R,R,D,"108R, 52D, 3vac","23R, 9D, 2vac",1R
missouri,2015,"6R, 2D", ,,R,R,D,"117R, 44D, 1I, 1vac","25R, 9D",1R
missouri,2015,"6R, 2D", ,,R,R,D,"116R, 43D, 1I, 3vac","24R, 8D, 2vac",1R
missouri,2016,"6R, 2D", ,,R,R,D,"117R, 45D, 1I","24R, 8D, 2vac",1R
missouri,2017,"6R, 2D", ,, ,R,R,"117R, 46D","25R, 9D",
montana,1980,"1D, 1R",D,D,,R,D,"55D, 45R","26R, 24D",2D
montana,1981,"1D, 1R",D,D,,R,D,"57R, 43D","28R, 22D",2D
montana,1982,"1D, 1R",D,D,,R,D,"57R, 43D","28R, 22D",2D
montana,1983,"1D, 1R",D,D,,R,D,"55D, 45R","26R, 24D",2D
montana,1984,"1D, 1R",D,D,,R,D,"55D, 45R","26R, 24D",2D
montana,1985,"1D, 1R",D,D,,R,D,"50D, 50R","28D, 22R",2D
montana,1986,"1D, 1R",D,D,,R,D,"50D, 50R","28D, 22R",2D
montana,1987,"1D, 1R",D,D,,R,D,"51R, 49D","25D, 25R",2D
montana,1988,"1D, 1R",D,D,,R,D,"51R, 49D","25D, 25R",2D
montana,1989,"1D, 1R",R,D,,R,R,"52D, 48R","27R, 23D","1D,1R"
montana,1990,"1D, 1R",R,D,,R,R,"52D, 48R","27R, 23D","1D,1R"
montana,1991,"1D, 1R",R,D,,R,R,"61D, 39R","29D, 21R","1D,1R"
montana,1992,"1D, 1R",R,D,,D,R,"61D, 39R","29D, 21R","1D,1R"
montana,1993,1D,R,D,,D,R,"53R, 47D","30D, 20R","1D,1R"
montana,1994,1D,R,D,,D,R,"53R, 47D","30D, 20R","1D,1R"
montana,1995,1D,R,D,,D,R,"67R, 33D","31R, 19D","1D,1R"
montana,1996,1D,R,D,,R,R,"67R, 33D","31R, 19D","1D,1R"
montana,1997,1R,R,D,,R,R,"65R, 35D","34R, 16D","1D,1R"
montana,1998,1R,R,D,,R,R,"65R, 35D","34R, 16D","1D,1R"
montana,1999,1R,R,D,,R,R,"59R, 41D","32R, 18D","1D,1R"
montana,2000,1R,R,D,,R,R,"59R, 41D","32R, 18D","1D,1R"
montana,2001,1R,R,D,,R,R,"58R, 42D","31R, 19D","1D,1R"
montana,2002,1R,R,D,,R,R,"58R, 42D","31R, 19D","1D,1R"
montana,2003,1R,R,D,,R,R,"53R, 47D","29R, 21D","1D,1R"
montana,2004,1R,R,D,,R,R,"53R, 47D","29R, 21D","1D,1R"
montana,2005,1R,R,D,,R,D,"50D, 50R","27D, 23R","1D,1R"
montana,2006,1R,R,D,,R,D,"50D, 50R","27D, 23R","1D,1R"
montana,2007,1R,D,D,,R,D,"50R, 49D, 1C","26D, 24R",2D
montana,2008,1R,D,D,,R,D,"50R, 49D, 1C","26D, 24R",2D
montana,2009,1R,D,D,,R,D,"50D, 50R","27R, 23D",2D
montana,2010,1R,D,D,,R,D,"50D, 50R","27R, 23D",2D
montana,2011,1R,D,D,,R,D,"68R, 32D","28R, 22D",2D
montana,2012,1R,D,D,,R,D,"68R, 32D","28R, 22D",2D
montana,2013,1R,D,D,,R,D,"61R, 39D","29R, 21D",2D
montana,2014,1R,D,D,,R,D,"61R, 39D","29R, 21D",2D
montana,2015,1R,D,R,,R,D,"59R, 41D","29R, 21D","1D,1R"
montana,2016,1R,D,R,,R,D,"59R, 41D","29R, 21D","1D,1R"
montana,2017,1R,D,R,,R,D,"59R, 41D","32R, 18D","1D,1R"
nebraska,1980,"2R, 1D",D,D,,R,R,,,2D
nebraska,1981,3R,D,D,,R,R,,,2D
nebraska,1982,3R,D,D,,R,R,,,2D
nebraska,1983,3R,D,D,,R,D,,,2D
nebraska,1984,3R,D,D,,R,D,,,2D
nebraska,1985,3R,D,D,,R,D,,,2D
nebraska,1986,3R,D,D,,R,D,,,2D
nebraska,1987,3R,D,D,,R,R,,,2D
nebraska,1987,3R,R,D,,R,R,,,"1D,1R"
nebraska,1988,3R,R,D,,R,R,,,"1D,1R"
nebraska,1989,"2R, 1D",D,D,,R,R,,,2D
nebraska,1990,"2R, 1D",D,D,,R,R,,,2D
nebraska,1991,"2R, 1D",D,D,,R,D,,,2D
nebraska,1992,"2R, 1D",D,D,,R,D,,,2D
nebraska,1993,"2R, 1D",D,D,,R,D,,,2D
nebraska,1993,"2R, 1D",D,D,,R,D,,,2D
nebraska,1994,"2R, 1D",D,D,,R,D,,,2D
nebraska,1995,3R,D,D,,R,D,,,2D
nebraska,1996,3R,D,D,,R,D,,,2D
nebraska,1997,3R,D,R,,R,D,,,"1D,1R"
nebraska,1998,3R,D,R,,R,D,,,"1D,1R"
nebraska,1999,3R,D,R,,R,R,,,"1D,1R"
nebraska,2000,3R,D,R,,R,R,,,"1D,1R"
nebraska,2001,3R,D,R,,R,R,,,"1D,1R"
nebraska,2001,3R,D,R,,R,R,,,"1D,1R"
nebraska,2002,3R,D,R,,R,R,,,"1D,1R"
nebraska,2003,3R,D,R,,R,R,,,"1D,1R"
nebraska,2004,3R,D,R,,R,R,,,"1D,1R"
nebraska,2005,3R,D,R,,R,R,,,"1D,1R"
nebraska,2006,3R,D,R,,R,R,,,"1D,1R"
nebraska,2007,3R,D,R,,R,R,,,"1D,1R"
nebraska,2008,3R,D,R,,"R,D",R,,,"1D,1R"
nebraska,2009,3R,D,R,,"R,D",R,,,"1D,1R"
nebraska,2010,3R,D,R,,"R,D",R,,,"1D,1R"
nebraska,2011,3R,D,R,,"R,D",R,,,"1D,1R"
nebraska,2012,3R,D,R,,R,R,,,"1D,1R"
nebraska,2013,3R,R,R,,R,R,,,2R
nebraska,2014,3R,R,R,,R,R,,,2R
nebraska,2014,3R,R,R,,R,R,,,2R
nebraska,2015,"2R, 1D",R,R,,R,R,,,2R
nebraska,2016,"2R, 1D",R,R,,R,R,,,2R
nebraska,2017,3R,R,R,,R,R,,,2R
nevada,1980,1D,D,,R,R,R,"26D, 14R","15D, 5R","1D,1R"
nevada,1981,1D,D,,R,R,R,"26D, 14R","15D, 5R","1D,1R"
nevada,1982,1D,D,,R,R,R,"26D, 14R","15D, 5R","1D,1R"
nevada,1983,"1D, 1R",R,,R,R,D,"22D, 20R","17D, 4R",2R
nevada,1984,"1D, 1R",R,,R,R,D,"22D, 20R","17D, 4R",2R
nevada,1985,"1D, 1R",R,,R,R,D,"25R, 17D","13D, 8R",2R
nevada,1986,"1D, 1R",R,,R,R,D,"25R, 17D","13D, 8R",2R
nevada,1987,"1D, 1R",R,,D,R,D,"29D, 13R","12R, 9D","1D,1R"
nevada,1988,"1D, 1R",R,,D,R,D,"29D, 13R","12R, 9D","1D,1R"
nevada,1989,"1D, 1R",D,,D,R,D,"32D, 10R","13R, 8D",2D
nevada,1990,"1D, 1R",D,,D,R,D,"32D, 10R","13R, 8D",2D
nevada,1991,"1D, 1R",D,,D,R,D,"22D, 20R","11D, 10R",2D
nevada,1992,"1D, 1R",D,,D,D,D,"22D, 20R","11D, 10R",2D
nevada,1993,"1D, 1R",D,,D,D,D,"29D, 13R","11R, 10D",2D
nevada,1994,"1D, 1R",D,,D,D,D,"29D, 13R","11R, 10D",2D
nevada,1995,2R,D,,D,D,D,"21R, 21D","13R, 8D",2D
nevada,1996,2R,D,,D,D,D,"21R, 21D","13R, 8D",2D
nevada,1997,2R,D,,D,D,D,"25D, 17R","12R, 9D",2D
nevada,1998,2R,D,,D,D,D,"25D, 17R","12R, 9D",2D
nevada,1999,"1R, 1D",D,,D,D,R,"28D, 14R","12R, 9D",2D
nevada,2000,"1R, 1D",D,,D,R,R,"28D, 14R","12R, 9D",2D
nevada,2001,"1R, 1D",R,,D,R,R,"27D, 15R","12R, 9D","1D,1R"
nevada,2002,"1R, 1D",R,,D,R,R,"27D, 15R","12R, 9D","1D,1R"
nevada,2003,"2R, 1D",R,,D,R,R,"23D, 19R","13R, 8D","1D,1R"
nevada,2004,"2R, 1D",R,,D,R,R,"23D, 19R","13R, 8D","1D,1R"
nevada,2005,"2R, 1D",R,,D,R,R,"26D, 16R","12R, 9D","1D,1R"
nevada,2005,"2R, 1D",R,,D,R,R,"26D, 16R","12R, 9D","1D,1R"
nevada,2006,"2R, 1D",R,,D,R,R,"26D, 16R","12R, 9D","1D,1R"
nevada,2007,"2R, 1D",R,,D,R,R,"27D, 15R","11R, 10D","1D,1R"
nevada,2008,"2R, 1D",R,,D,D,R,"27D, 15R","11R, 10D","1D,1R"
nevada,2009,"2D, 1R",R,,D,D,R,"28D, 14R","12D, 9R","1D,1R"
nevada,2010,"2D, 1R",R,,D,D,R,"28D, 14R","12D, 9R","1D,1R"
nevada,2011,"2R, 1D",R,,D,D,R,"26D, 16R","11D, 10R","1D,1R"
nevada,2012,"2R, 1D",R,,D,D,R,"26D, 16R","11D, 10R","1D,1R"
nevada,2013,"2R, 2D",R,,D,D,R,"27D, 15R","11D, 10R","1D,1R"
nevada,2014,"2R, 2D",R,,D,D,R,"27D, 15R","11D, 10R","1D,1R"
nevada,2015,"3R, 1D",R,,D,D,R,"25R, 17D","11R, 10D","1D,1R"
nevada,2016,"3R, 1D",R,,D,D,R,"24R, 17D, 1 L","11R, 10D","1D,1R"
new hampshire,1980,"2D,2R",,R,D,R,D,"225R, 175D","12R, 12D","1D,1R"
new hampshire,1981,"2D,2R",,R,R,R,D,"240R, 160D","14R, 10D",2R
new hampshire,1982,"2D,2R",,R,R,R,R,"240R, 160D","14R, 10D",2R
new hampshire,1983,"2D,2R",,R,R,R,R,"242R, 158D","15R, 9D",2R
new hampshire,1984,"2D,2R",,R,R,R,R,"242R, 158D","15R, 9D",2R
new hampshire,1985,4R,,R,R,R,R,"298R, 102D","18R, 6D",2R
new hampshire,1986,4R,,R,R,R,R,"298R, 102D","18R, 6D",2R
new hampshire,1987,4R,,R,R,R,R,"267R, 133D","16R, 8D",2R
new hampshire,1988,4R,,R,R,R,R,"267R, 133D","16R, 8D",2R
new hampshire,1989,4R,,R,R,R,R,"282R, 118D","16R, 8D",2R
new hampshire,1990,4R,,R,R,R,R,"282R, 118D","16R, 8D",2R
new hampshire,1991,"2D,2R",,R,R,R,R,"271R, 129D","13R, 11D",2R
new hampshire,1992,"2D,2R",,R,R,D,R,"271R, 129D","13R, 11D",2R
new hampshire,1993,"2D,2R",,R,R,D,R,"260R, 140D","13R, 11D",2R
new hampshire,1994,"2D,2R",,R,R,D,R,"260R, 140D","13R, 11D",2R
new hampshire,1995,4R,,R,R,D,R,"290R, 110D","18R, 6D",2R
new hampshire,1996,4R,,R,R,D,R,"290R, 110D","18R, 6D",2R
new hampshire,1997,4R,,R,R,D,D,"254R, 146D","15R, 9D",2R
new hampshire,1998,4R,,R,R,D,D,"254R, 146D","15R, 9D",2R
new hampshire,1999,4R,,R,R,D,D,"245R, 155D","13D, 11R",2R
new hampshire,2000,4R,,R,R,R,D,"245R, 155D","12D, 12R",2R
new hampshire,2001,4R,,R,R,R,D,"256R, 144D","13R, 11D",2R
new hampshire,2002,4R,,R,R,R,D,"256R, 144D","13R, 11D",2R
new hampshire,2003,4R,,R,R,R,R,"278R, 122D","18R, 6D",2R
new hampshire,2004,4R,,R,R,D,R,"278R, 122D","18R, 6D",2R
new hampshire,2005,4R,,R,R,D,D,"249R, 151D","16R, 8D",2R
new hampshire,2006,4R,,R,R,D,D,"249R, 151D","16R, 8D",2R
new hampshire,2007,4D,,R,R,D,D,"239D, 160R, 1I","14D, 10R",2R
new hampshire,2008,4D,,R,R,D,D,"239D, 160R, 1I","14D, 10R",2R
new hampshire,2009,4D,,D,R,D,D,"225D, 175R","14D, 10R","1D,1R"
new hampshire,2010,4D,,D,R,D,D,"224D, 176R","14D, 10R","1D,1R"
new hampshire,2011,4R,,D,R,D,D,"298R, 102D","19R, 5D","1D,1R"
new hampshire,2012,4R,,D,R,D,D,"298R, 102D","19R, 5D","1D,1R"
new hampshire,2013,4D,,D,R,D,D,"221D, 179R","13R, 11D","1D,1R"
new hampshire,2014,4D,,D,R,D,D,"213D, 174R, 13 VC","13R, 11D","1D,1R"
new hampshire,2015,"2D,2R",,D,R,D,D,"239R, 160D, 1I","14R, 10D","1D,1R"
new hampshire,2016,"2D,2R",,D,R,D,D,"239R, 160D, 1I","14R, 10D","1D,1R"
new jersey,1980,"10D, 5R",D,D,,R,D,,"26D, 14R",2D
new jersey,1981,"8D, 7R",D,D,,R,D,,"26D, 14R",2D
new jersey,1982,"8D, 7R",D,D,,R,R,,"22D, 13R",2D
new jersey,1982,"8D, 7R",R,D,,R,R,,"22D, 13R","1D,1R"
new jersey,1983,"9D, 5R",D,D,,R,R,,"22D, 13R",2D
new jersey,1984,"9D, 5R",D,D,,R,R,,"23D, 17R",2D
new jersey,1985,"8D, 6R",D,D,,R,R,,"23D, 17R",2D
new jersey,1986,"8D, 6R",D,D,,R,R,,"23D, 17R",2D
new jersey,1987,"8D, 6R",D,D,,R,R,,"23D, 17R",2D
new jersey,1988,"8D, 6R",D,D,,R,R,,"24D, 16R",2D
new jersey,1989,"8D, 6R",D,D,,R,R,,"24D, 16R",2D
new jersey,1990,"8D, 6R",D,D,,R,D,,"23D, 17R",2D
new jersey,1991,"8D, 6R",D,D,,R,D,,"23D, 17R",2D
new jersey,1992,"8D, 6R",D,D,,D,D,,"27R, 13D",2D
new jersey,1993,"7D, 6R",D,D,,D,D,,"27R, 13D",2D
new jersey,1994,"7D, 6R",D,D,,D,R,,"24R, 16D",2D
new jersey,1995,"8R, 5D",D,D,,D,R,,"24R, 16D",2D
new jersey,1996,"8R, 5D",D,D,,D,R,,"24R, 16D",2D
new jersey,1997,"7R, 6D",D,D,,D,R,,"24R, 16D",2D
new jersey,1998,"7R, 6D",D,D,,D,R,,"24R, 16D",2D
new jersey,1999,"7D, 6R",D,D,,D,R,,"24R, 16D",2D
new jersey,2000,"7D, 6R",D,D,,D,R,,"24R, 16D",2D
new jersey,2001,"7D, 6R",D,D,,D,R,,"24R, 16D",2D
new jersey,2001,"7D, 6R",D,D,,D,R,,"24R, 16D",2D
new jersey,2002,"7D, 6R",D,D,,D,R,,"20D, 20R",2D
new jersey,2002,"7D, 6R",D,D,,D,R,,"20D, 20R",2D
new jersey,2002,"7D, 6R",D,D,,D,D,,"20D, 20R",2D
new jersey,2002,"7D, 6R",D,D,,D,D,,"20D, 20R",2D
new jersey,2003,"7D, 6R",D,D,,D,D,,"20D, 20R",2D
new jersey,2004,"7D, 6R",D,D,,D,D,,"22D, 18R",2D
new jersey,2004,"7D, 6R",D,D,,D,D,,"22D, 18R",2D
new jersey,2005,"7D, 6R",D,D,,D,D,,"22D, 18R",2D
new jersey,2006,"7D, 6R",D,D,,D,D,,"22D, 18R",2D
new jersey,2006,"6D, 6R",D,D,,D,D,,"22D, 18R",2D
new jersey,2006,"7D, 6R",D,D,,D,D,,"22D, 18R",2D
new jersey,2007,"7D, 6R",D,D,,D,D,,"22D, 18R",2D
new jersey,2008,"7D, 6R",D,D,,D,D,,"23D, 17R",2D
new jersey,2009,"8D, 5R",D,D,,D,D,,"23D, 17R",2D
new jersey,2010,"8D, 5R",D,D,,D,R,,"23D, 17R",2D
new jersey,2011,"7D, 6R",D,D,,D,R,,"24D, 16R",2D
new jersey,2012,"7D, 6R",D,D,,D,R,,"24D, 16R",2D
new jersey,2013,"6D, 6R",D,D,,D,R,,"24D, 16R",2D
new jersey,2013,"6D, 6R",D,R,,D,R,,"24D, 16R","1D,1R"
new jersey,2013,"6D, 6R",D,D,,D,R,,"24D, 16R",2D
new jersey,2014,"6R, 5D",D,D,,D,R,,"24D, 16R",2D
new jersey,2015,"6D, 6R",D,D,,D,R,,"24D, 16R",2D
new jersey,2016,"6D, 6R",D,D,,D,R,,"24D, 16R",2D
new mexico,1980,"1R, 1D",R,R,,R,D,"37 Coalition, 30D, 3R","32D, 10R",2R
new mexico,1981,2R,R,R,,R,D,"37 Coalition, 31D, 2R","22D, 20R",2R
new mexico,1982,2R,R,R,,R,D,"37 Coalition, 31D, 2R","23D, 19R",2R
new mexico,1983,"2R, 1D",D,R,,R,D,"46D, 24R","23D, 19R","1D,1R"
new mexico,1984,"2R, 1D",D,R,,R,D,"47D, 23R","23D, 19R","1D,1R"
new mexico,1985,"2R, 1D",D,R,,R,D,"36 Coalition, 33D, 1R","25 Coalition, 17D","1D,1R"
new mexico,1986,"2R, 1D",D,R,,R,D,"36 Coalition, 33D, 1R","22R, 20D","1D,1R"
new mexico,1986,"2R, 1D",D,R,,R,D,"36 Coalition, 33D, 1R","23 Coalition, 18R, 1D","1D,1R"
new mexico,1987,"2R, 1D",D,R,,R,R,"47D, 23R","24 Coalition, 18R","1D,1R"
new mexico,1988,"2R, 1D",D,R,,R,R,"46D, 24R","23 Coalition, 16D, 3R","1D,1R"
new mexico,1989,"2R, 1D",D,R,,R,R,"45D, 25R","26D, 16R","1D,1R"
new mexico,1990,"2R, 1D",D,R,,R,R,"45D, 25R","25D, 17R","1D,1R"
new mexico,1991,"2R, 1D",D,R,,R,D,"49D, 21R","26D, 16R","1D,1R"
new mexico,1992,"2R, 1D",D,R,,D,D,"49D, 21R","26D, 16R","1D,1R"
new mexico,1993,"2R, 1D",D,R,,D,D,"53D, 17R","27D, 15R","1D,1R"
new mexico,1994,"2R, 1D",D,R,,D,D,"53D, 17R","27D, 15R","1D,1R"
new mexico,1995,"2R, 1D",D,R,,D,R,"46D, 24R","27D, 15R","1D,1R"
new mexico,1996,"2R, 1D",D,R,,D,R,"46D, 24R","27D, 15R","1D,1R"
new mexico,1997,"2R, 1D",D,R,,D,R,"42D, 28R","25D, 17R","1D,1R"
new mexico,1997,3R,D,R,,D,R,"42D, 28R","25D, 17R","1D,1R"
new mexico,1998,3R,D,R,,D,R,"42D, 28R","25D, 17R","1D,1R"
new mexico,1999,"2R, 1D",D,R,,D,R,"40D, 30R","25D, 17R","1D,1R"
new mexico,2000,"2R, 1D",D,R,,D,R,"40D, 30R","25D, 17R","1D,1R"
new mexico,2001,"2R, 1D",D,R,,D,R,"42D, 28R","21 Coalition, 21D","1D,1R"
new mexico,2002,"2R, 1D",D,R,,D,R,"42D, 28R","21 Coalition, 21D","1D,1R"
new mexico,2003,"2R, 1D",D,R,,D,D,"43D, 27R","24D, 18R","1D,1R"
new mexico,2004,"2R, 1D",D,R,,R,D,"43D, 27R","24D, 18R","1D,1R"
new mexico,2005,"2R, 1D",D,R,,R,D,"42D, 28R","24D, 18R","1D,1R"
new mexico,2006,"2R, 1D",D,R,,R,D,"42D, 28R","24D, 18R","1D,1R"
new mexico,2007,"2R, 1D",D,R,,R,D,"42D, 28R","24D, 18R","1D,1R"
new mexico,2008,"2R, 1D",D,R,,D,D,"42D, 28R","24D, 18R","1D,1R"
new mexico,2009,3D,D,D,,D,D,"45D, 25R","23 Coalition, 19D",2D
new mexico,2010,3D,D,D,,D,D,"45D, 25R","23 Coalition, 19D",2D
new mexico,2011,"2D, 1R",D,D,,D,R,"36D, 33R, 1I","23 Coalition, 19D",2D
new mexico,2012,"2D, 1R",D,D,,D,R,"36D, 33R, 1I","23 Coalition, 19D",2D
new mexico,2013,"2D, 1R",D,D,,D,R,"38D, 32R","25D, 17R",2D
new mexico,2014,"2D, 1R",D,D,,D,R,"37D, 33R","25D, 17R",2D
new mexico,2015,"2D, 1R",D,D,,D,R,"37R, 33D","24D, 18R",2D
new mexico,2016,"2D, 1R",D,D,,D,R,"37R, 33D","24D, 18R",2D
new mexico,2017,"2D, 1R",D,D,,D,R,"38D, 32R","26D, 16R",2D
new york,1980,"26D, 13R",D,,R,R,D,"86D, 64R","35R, 25D","1D,1R"
new york,1981,"22D, 17R",D,,R,R,D,"85D, 64R, 1L","35R, 25D","1D,1R"
new york,1982,"22D, 17R",D,,R,R,D,"85D, 64R, 1L","35R, 25D","1D,1R"
